,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
3150,1000,30,1,1,0,0,0,0,0,0,Penha,rent,33.333333333333336,"(-23.526569, -46.520863)",Privada,0.34354051801074353
3151,750,35,1,1,0,0,0,0,0,0,Sapopemba,rent,21.428571428571427,"(-23.5992697, -46.5192245)",Pública,0.33869621665685795
3152,1200,74,2,1,0,1,0,0,0,0,Sapopemba,rent,16.216216216216218,"(-23.5787932, -46.5421663)",Privada,0.3575942589934434
3153,1000,60,2,1,0,1,0,0,0,0,Sapopemba,rent,16.666666666666668,"(-23.623687, -46.5044205)",Pública,0.29642503664926007
3154,1500,56,2,1,0,1,0,0,1,0,Sapopemba,rent,26.785714285714285,"(-23.5857501, -46.533612)",Privada,0.3542866061463638
3155,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.603929, -46.518294)",Pública,0.3064697624948728
3156,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.603929, -46.518294)",Pública,0.3064697624948728
3157,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.603929, -46.518294)",Pública,0.3064697624948728
3158,1000,59,2,1,0,1,0,0,0,0,São Lucas,rent,16.949152542372882,"(-23.5843834, -46.5364956)",Pública,0.32382927001650136
3159,1700,44,2,1,0,1,0,0,1,0,São Lucas,rent,38.63636363636363,"(-23.6005642, -46.5428698)",Pública,0.27325877740478
3160,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.604294, -46.518325)",Pública,0.2689889498901881
3161,1100,65,3,1,0,2,0,0,0,0,São Lucas,rent,16.923076923076923,"(-23.5858793, -46.5365788)",Pública,0.18147649606882563
3162,1300,48,2,1,0,1,0,0,0,0,São Lucas,rent,27.083333333333332,"(-23.6005642, -46.5428698)",Pública,0.27325877740478
3163,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.604294, -46.518325)",Pública,0.2689889498901881
3164,700,30,1,1,0,0,0,0,0,0,São Lucas,rent,23.333333333333332,"(-23.5908727, -46.5435717)",Privada,0.5472477316685137
3165,1190,70,3,2,1,1,0,0,1,0,São Lucas,rent,17.0,"(-23.603929, -46.518294)",Pública,0.3064697624948728
3166,1400,45,2,1,0,1,0,0,1,0,São Lucas,rent,31.11111111111111,"(-23.6069484, -46.5261255)",Privada,0.375602703773209
3167,1190,65,3,2,1,1,0,0,1,0,São Lucas,rent,18.307692307692307,"(-23.604294, -46.518325)",Pública,0.2689889498901881
3168,1190,65,3,2,1,0,0,0,1,0,São Lucas,rent,18.307692307692307,"(-23.604294, -46.518325)",Pública,0.2689889498901881
3169,1050,60,2,1,0,1,0,0,1,0,São Lucas,rent,17.5,"(-23.6069484, -46.5261255)",Privada,0.375602703773209
3170,1800,136,2,2,1,3,0,0,0,0,São Lucas,rent,13.235294117647058,"(-23.5889661, -46.5408793)",Pública,0.42245256967813183
3171,1500,95,3,2,1,2,0,0,1,0,São Lucas,rent,15.789473684210526,"(-23.586563, -46.5489845)",Pública,0.3452590517840176
3172,800,34,1,1,0,0,0,0,0,0,São Lucas,rent,23.529411764705884,"(-23.5892727, -46.5520036)",Pública,0.19011193129907777
3173,980,34,1,1,0,0,0,0,0,0,São Lucas,rent,28.823529411764707,"(-23.5892727, -46.5520036)",Pública,0.19011193129907777
3174,800,34,1,1,0,0,0,0,0,0,São Lucas,rent,23.529411764705884,"(-23.5892727, -46.5520036)",Pública,0.19011193129907777
3175,980,34,1,1,0,0,0,0,0,0,São Lucas,rent,28.823529411764707,"(-23.5892727, -46.5520036)",Pública,0.19011193129907777
3176,1100,48,2,1,0,1,0,0,0,0,São Mateus,rent,22.916666666666668,"(-23.6131497, -46.4800234)",Pública,0.23585017314083453
3177,950,44,1,1,0,1,0,1,1,0,São Mateus,rent,21.59090909090909,"(-23.6113161, -46.459854)",Privada,0.3358339318485883
3178,870,47,2,1,0,1,0,0,0,0,São Mateus,rent,18.51063829787234,"(0.0, 0.0)",Privada,26.75857604338459
3179,1000,48,2,1,0,1,0,0,0,0,São Mateus,rent,20.833333333333332,"(-23.6131497, -46.4800234)",Pública,0.23585017314083453
3180,1300,47,2,1,0,1,0,0,1,0,São Mateus,rent,27.659574468085108,"(-23.6124182, -46.4618758)",Privada,0.10296870618093164
3181,1400,50,2,1,0,1,0,0,0,0,São Miguel,rent,28.0,"(-23.5047912, -46.4276069)",Privada,0.3410317596928979
3182,650,44,2,1,0,1,0,0,0,0,São Miguel,rent,14.772727272727273,"(-23.5050432, -46.4695887)",Pública,0.10312297684164487
3183,2200,70,3,1,0,1,0,1,1,0,Tatuapé,rent,31.428571428571427,"(-23.5418369, -46.5650496)",Privada,0.08333236827300083
3184,1300,38,1,1,0,1,0,0,1,0,Tatuapé,rent,34.21052631578947,"(-23.5361877, -46.5787267)",Privada,0.19396936078591098
3185,7000,171,3,4,3,3,0,0,1,0,Tatuapé,rent,40.93567251461988,"(-23.5464822, -46.5546502)",Privada,0.14808978217498492
3186,1400,68,3,2,0,2,0,0,1,0,Tatuapé,rent,20.58823529411765,"(-23.547507, -46.5642311)",Privada,0.08965355156250514
3187,2500,72,2,2,1,2,1,1,1,0,Tatuapé,rent,34.72222222222222,"(-23.5420918, -46.5701049)",Pública,0.2891702550278098
3188,1990,85,3,3,1,2,0,0,1,0,Tatuapé,rent,23.41176470588235,"(-23.5482052, -46.568389)",Pública,0.09245629908627985
3189,3500,60,1,2,1,1,0,0,1,0,Tatuapé,rent,58.333333333333336,"(0.0, 0.0)",Privada,26.75857604338459
3190,1450,65,2,2,1,1,0,0,1,0,Tatuapé,rent,22.307692307692307,"(0.0, 0.0)",Privada,26.75857604338459
3191,2200,149,3,2,1,2,1,0,1,0,Tatuapé,rent,14.765100671140939,"(-23.5591085, -46.5759372)",Privada,0.3146079370976687
3192,3200,125,3,1,3,3,0,0,1,0,Tatuapé,rent,25.6,"(-23.5442929, -46.5653581)",Pública,0.04744264852871899
3193,4000,156,3,4,3,3,0,0,0,0,Tatuapé,rent,25.641025641025642,"(-23.5508313, -46.5584724)",Privada,0.3991285550238999
3194,2000,68,2,2,1,1,0,0,1,0,Tatuapé,rent,29.41176470588235,"(-23.5332471, -46.5799872)",Privada,0.4441489138078181
3195,1800,85,3,2,1,2,0,0,0,0,Tatuapé,rent,21.176470588235293,"(-23.5344291, -46.5615556)",Privada,0.13933664173625634
3196,2000,136,4,2,1,3,0,0,1,0,Tatuapé,rent,14.705882352941176,"(-23.543004, -46.5670305)",Privada,0.1256201809317649
3197,1800,40,1,1,0,1,0,0,0,0,Tatuapé,rent,45.0,"(-23.537419, -46.5684642)",Privada,0.22653817038266916
3198,2600,71,2,2,1,2,0,0,1,0,Tatuapé,rent,36.61971830985915,"(0.0, 0.0)",Privada,26.75857604338459
3199,2500,114,3,2,1,2,0,0,0,0,Tatuapé,rent,21.92982456140351,"(-23.5510087, -46.5545994)",Privada,0.23087548069496566
3200,6000,164,3,5,3,3,0,0,1,0,Tatuapé,rent,36.58536585365854,"(0.0, 0.0)",Privada,26.75857604338459
3201,3000,82,2,2,1,2,0,1,1,0,Tatuapé,rent,36.58536585365854,"(-23.5341957, -46.5718979)",Privada,0.12116543056461199
3202,2200,50,1,1,0,1,1,0,1,0,Tatuapé,rent,44.0,"(-23.5432684, -46.5601906)",Privada,0.21478681875732805
3203,1650,64,2,1,0,1,1,0,0,0,Tatuapé,rent,25.78125,"(-23.5378509, -46.5572274)",Privada,0.3970778278488005
3204,5000,131,3,2,1,2,1,1,1,0,Tatuapé,rent,38.16793893129771,"(0.0, 0.0)",Privada,26.75857604338459
3205,2000,117,3,2,1,2,0,0,1,0,Tatuapé,rent,17.094017094017094,"(-23.5002428, -46.6276118)",Privada,0.4379193719837616
3206,1600,60,2,1,0,1,0,0,1,0,Tatuapé,rent,26.666666666666668,"(-23.5473022, -46.5645682)",Privada,0.05420231043698985
3207,2500,90,3,2,1,2,0,1,1,0,Tatuapé,rent,27.77777777777778,"(-23.5279776, -46.5585139)",Pública,0.2234218959671413
3208,16000,425,5,6,5,7,0,0,1,0,Tatuapé,rent,37.64705882352941,"(-23.5489952, -46.5619347)",Privada,0.13689548338295782
3209,3500,60,2,2,1,1,1,1,1,0,Tatuapé,rent,58.333333333333336,"(-23.5399923, -46.5682763)",Pública,0.0732519587337293
3210,1200,61,2,1,0,1,0,0,0,0,Tatuapé,rent,19.672131147540984,"(0.0, 0.0)",Privada,26.75857604338459
3211,1400,66,2,1,0,1,0,0,1,0,Tatuapé,rent,21.21212121212121,"(-23.5345701, -46.5789412)",Privada,0.2612715510388807
3212,2000,92,3,3,1,2,1,0,1,0,Tatuapé,rent,21.73913043478261,"(-23.5397323, -46.5675586)",Pública,0.07749735506225973
3213,1700,50,2,1,0,1,0,0,1,0,Tatuapé,rent,34.0,"(-23.5283184, -46.5595748)",Pública,0.13315459797633303
3214,3200,110,2,2,1,2,0,0,1,0,Tatuapé,rent,29.09090909090909,"(0.0, 0.0)",Privada,26.75857604338459
3215,5000,193,3,4,3,5,0,1,1,0,Tatuapé,rent,25.906735751295336,"(-23.5500234, -46.5615643)",Privada,0.2399326950183242
3216,2700,96,3,2,1,2,0,0,0,0,Tatuapé,rent,28.125,"(-23.5471548, -46.5691273)",Pública,0.21154981498212633
3217,1400,75,2,1,0,0,0,0,0,0,Tatuapé,rent,18.666666666666668,"(-23.5314636, -46.5587904)",Pública,0.24927776816603733
3218,2800,147,3,2,1,2,0,0,1,0,Tatuapé,rent,19.047619047619047,"(0.0, 0.0)",Privada,26.75857604338459
3219,7000,164,3,4,3,3,0,0,1,0,Tatuapé,rent,42.68292682926829,"(0.0, 0.0)",Privada,26.75857604338459
3220,3500,197,4,5,4,4,0,0,1,0,Tatuapé,rent,17.766497461928935,"(-23.544667, -46.5679862)",Pública,0.08207913105385337
3221,8000,176,4,3,2,3,0,0,1,0,Tatuapé,rent,45.45454545454545,"(-23.5437997, -46.5506433)",Privada,0.25300593943496535
3222,4000,117,3,2,1,3,0,0,1,0,Tatuapé,rent,34.18803418803419,"(-23.5352452, -46.575463)",Privada,0.17236343341727428
3223,1610,117,2,1,0,1,0,0,0,0,Tatuapé,rent,13.760683760683762,"(0.0, 0.0)",Privada,26.75857604338459
3224,1600,75,3,2,1,1,1,0,0,0,Tatuapé,rent,21.333333333333332,"(-23.548901, -46.5737361)",Pública,0.29062513489102104
3225,7000,172,4,3,2,4,0,0,0,0,Tatuapé,rent,40.69767441860465,"(-23.5508609, -46.5660097)",Pública,0.35987915712475066
3226,1600,71,2,1,0,1,0,0,1,0,Tatuapé,rent,22.535211267605632,"(-23.5378509, -46.5572274)",Privada,0.3970778278488005
3227,2200,95,3,2,1,2,0,0,1,0,Tatuapé,rent,23.157894736842106,"(0.0, 0.0)",Privada,26.75857604338459
3228,5000,157,3,4,3,5,0,0,1,0,Tatuapé,rent,31.84713375796178,"(-23.5525658, -46.5747897)",Privada,0.16791091713743175
3229,1500,80,3,2,1,1,0,0,0,0,Tatuapé,rent,18.75,"(-23.5471061, -46.5483371)",Privada,0.032717631669910235
3230,2100,92,3,1,0,1,0,0,1,0,Tatuapé,rent,22.82608695652174,"(-23.5378442, -46.5746665)",Privada,0.1531748835931008
3231,5000,176,4,5,4,3,0,0,1,0,Tatuapé,rent,28.40909090909091,"(-23.5439464, -46.5678545)",Pública,0.0705167002803054
3232,1700,90,2,2,1,2,0,0,1,0,Tatuapé,rent,18.88888888888889,"(-23.5293675, -46.5579539)",Pública,0.21025658409822182
3233,5000,148,5,4,3,3,1,0,1,0,Tatuapé,rent,33.78378378378378,"(-23.5442452, -46.5666839)",Pública,0.11591832633580228
3234,2300,126,3,2,1,3,0,0,1,0,Tatuapé,rent,18.253968253968253,"(-23.5570175, -46.5689278)",Privada,0.2713053825741652
3235,1800,65,2,2,1,1,0,0,0,0,Vila Curuçá,rent,27.692307692307693,"(-23.6372803, -46.5138553)",Privada,1.7843399043468222
3236,1190,69,3,2,1,1,0,0,1,0,Vila Jacuí,rent,17.246376811594203,"(-23.604294, -46.518325)",Pública,0.2689889498901881
3237,750,50,2,1,0,1,0,0,0,0,Vila Jacuí,rent,15.0,"(0.0, 0.0)",Privada,26.75857604338459
3238,1000,42,2,1,0,1,0,0,0,0,Vila Jacuí,rent,23.80952380952381,"(0.0, 0.0)",Privada,26.75857604338459
3239,905,30,1,1,0,0,1,0,0,0,Vila Matilde,rent,30.166666666666668,"(0.0, 0.0)",Privada,26.75857604338459
3240,2680,68,3,2,1,2,1,0,1,0,Vila Matilde,rent,39.411764705882355,"(-23.5332914, -46.5240379)",Pública,0.45730357577975556
3241,1190,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,19.833333333333332,"(0.0, 0.0)",Privada,26.75857604338459
3242,2500,68,3,2,1,2,0,0,1,0,Vila Matilde,rent,36.76470588235294,"(-23.5332914, -46.5240379)",Pública,0.45730357577975556
3243,1200,55,2,1,0,1,0,0,0,0,Vila Matilde,rent,21.818181818181817,"(-23.5353093, -46.5212565)",Privada,0.5536965122498589
3244,800,52,2,1,0,1,0,0,0,0,Vila Matilde,rent,15.384615384615385,"(0.0, 0.0)",Privada,26.75857604338459
3245,1000,90,2,1,0,0,0,0,0,0,Vila Matilde,rent,11.11111111111111,"(-23.5490166, -46.5123586)",Privada,0.39630078724455153
3246,1335,58,2,1,0,1,0,0,1,0,Vila Matilde,rent,23.017241379310345,"(-23.5350463, -46.5207945)",Privada,0.5474015177347349
3247,1300,82,3,1,0,2,0,0,0,0,Vila Matilde,rent,15.853658536585366,"(-23.5443953, -46.5146976)",Pública,0.46905722137631994
3248,1920,70,2,2,1,1,0,0,1,0,Vila Matilde,rent,27.428571428571427,"(0.0, 0.0)",Privada,26.75857604338459
3249,1000,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,16.666666666666668,"(-23.540358, -46.5167704)",Privada,0.20065395137205524
3250,1205,59,2,1,0,1,0,0,1,0,Vila Matilde,rent,20.423728813559322,"(-23.5361986, -46.5270632)",Privada,0.15444747178447363
3251,1000,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,16.666666666666668,"(-23.540358, -46.5167704)",Privada,0.20065395137205524
3252,2500,68,3,2,1,2,1,0,1,0,Vila Matilde,rent,36.76470588235294,"(-23.5332914, -46.5240379)",Pública,0.45730357577975556
3253,1800,58,2,2,1,1,0,1,0,0,Vila Matilde,rent,31.03448275862069,"(-23.5382608, -46.5327809)",Privada,0.24303857131929657
3254,1500,67,2,1,0,1,0,1,1,0,Vila Matilde,rent,22.388059701492537,"(0.0, 0.0)",Privada,26.75857604338459
3255,1200,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
3256,1500,86,3,2,1,2,0,0,0,0,Vila Matilde,rent,17.441860465116278,"(-23.5379551, -46.5314155)",Privada,0.22819008502966806
3257,1850,82,3,2,1,2,0,0,1,0,Vila Matilde,rent,22.5609756097561,"(0.0, 0.0)",Privada,26.75857604338459
3258,2200,69,2,2,1,1,0,0,1,0,Vila Matilde,rent,31.884057971014492,"(-26.9225117, -49.0607072)",Privada,425.8575247087477
3259,1200,48,2,1,0,1,0,0,0,0,Vila Matilde,rent,25.0,"(0.0, 0.0)",Privada,26.75857604338459
3260,2000,51,2,1,0,1,0,0,0,0,Vila Matilde,rent,39.21568627450981,"(-23.5378061, -46.5421562)",Pública,0.6903590756262045
3261,1100,55,2,1,0,1,0,0,0,0,Vila Matilde,rent,20.0,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
3262,2200,69,2,2,1,1,1,0,1,0,Vila Matilde,rent,31.884057971014492,"(-23.5361986, -46.5270632)",Privada,0.15444747178447363
3263,1800,53,2,1,0,2,0,0,0,0,Vila Prudente,rent,33.9622641509434,"(-23.5832424, -46.5833262)",Pública,0.5251044449725781
3264,2200,90,3,2,1,2,0,0,1,0,Vila Prudente,rent,24.444444444444443,"(-23.57904, -46.58831)",Privada,0.1498114517029057
3265,2400,110,3,2,1,2,0,0,0,0,Vila Prudente,rent,21.818181818181817,"(-23.5893656, -46.5704391)",Privada,0.28417906809137755
3266,2800,267,4,3,2,4,0,1,1,0,Vila Prudente,rent,10.486891385767791,"(-23.580905, -46.5900066)",Privada,0.1413850406227653
3267,1300,52,2,1,0,1,0,0,0,0,Vila Prudente,rent,25.0,"(-23.6027315, -46.5705981)",Privada,0.7507868663118356
3268,2800,69,2,2,1,1,0,0,0,0,Vila Prudente,rent,40.57971014492754,"(-23.5920895, -46.5804658)",Privada,0.08031926539744656
3269,2000,54,2,1,0,1,0,1,0,0,Vila Prudente,rent,37.03703703703704,"(-23.5975409, -46.5751884)",Privada,0.26246107810950414
3270,3500,120,3,2,1,2,0,0,1,0,Vila Prudente,rent,29.166666666666668,"(-23.5873237, -46.5808037)",Pública,0.2974634746607375
3271,1800,54,2,1,0,0,0,0,0,0,Vila Prudente,rent,33.333333333333336,"(-23.601093, -46.5734382)",Privada,0.6555025379265773
3272,1600,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,32.0,"(-23.5780043, -46.5927189)",Privada,0.3586406876773116
3273,1300,44,2,1,0,1,0,0,0,0,Vila Prudente,rent,29.545454545454547,"(-23.5793607, -46.5921764)",Privada,0.3746170314080627
3274,1900,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,38.0,"(-23.601093, -46.5734382)",Privada,0.6555025379265773
3275,1300,50,2,1,0,1,0,0,0,0,Vila Prudente,rent,26.0,"(-23.5935917, -46.5810138)",Pública,0.049948619102343904
3276,1400,68,3,2,1,1,1,0,0,0,Vila Prudente,rent,20.58823529411765,"(0.0, 0.0)",Privada,26.75857604338459
3277,1500,55,3,1,0,1,1,0,1,0,Vila Prudente,rent,27.272727272727273,"(-23.5959983, -46.5794562)",Privada,0.24271330990113776
3278,3500,120,3,2,1,2,1,0,1,0,Vila Prudente,rent,29.166666666666668,"(-23.5873237, -46.5808037)",Pública,0.2974634746607375
3279,2700,90,3,2,1,2,0,0,1,0,Vila Prudente,rent,30.0,"(-23.5795235, -46.5885088)",Privada,0.09196861253061558
3280,1600,90,2,1,0,1,0,0,0,0,Vila Prudente,rent,17.77777777777778,"(-23.5767746, -46.5798167)",Privada,0.21329003943404337
3281,1550,73,3,1,0,1,0,0,0,0,Vila Prudente,rent,21.232876712328768,"(-23.5769362, -46.5807138)",Privada,0.30772361145611216
3282,2000,65,3,2,1,1,0,0,1,0,Vila Prudente,rent,30.76923076923077,"(-23.598063, -46.5770636)",Privada,0.1518334431723591
3283,2100,92,3,2,1,2,0,0,0,0,Vila Prudente,rent,22.82608695652174,"(-23.5886245, -46.5775892)",Privada,0.08155831443888763
3284,1500,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,30.0,"(-23.5817921, -46.5738697)",Privada,0.22271463033443056
3285,1500,126,3,2,1,1,0,0,0,0,Vila Prudente,rent,11.904761904761905,"(-23.5916894, -46.5809447)",Privada,0.08369033231820422
3286,1950,78,3,1,0,1,1,0,1,0,Vila Prudente,rent,25.0,"(-23.5824997, -46.5840186)",Pública,0.572688557344465
3287,1100,44,2,1,0,1,0,0,0,0,Vila Prudente,rent,25.0,"(-23.6013214, -46.54538)",Pública,0.2888540180470715
3288,1700,60,3,1,0,1,0,1,0,0,Vila Prudente,rent,28.333333333333332,"(-23.5959983, -46.5794562)",Privada,0.24271330990113776
3289,1300,44,2,1,0,1,0,0,0,0,Vila Prudente,rent,29.545454545454547,"(-23.5793607, -46.5921764)",Privada,0.3746170314080627
3290,2100,92,3,2,1,2,0,0,0,0,Vila Prudente,rent,22.82608695652174,"(-23.5886245, -46.5775892)",Privada,0.08155831443888763
3291,1450,60,2,2,1,1,0,0,0,0,Vila Prudente,rent,24.166666666666668,"(-23.589532, -46.5543923)",Privada,0.2755029551063923
3292,1200,50,2,1,0,1,0,0,0,0,Vila Prudente,rent,24.0,"(-23.6013214, -46.54538)",Pública,0.2888540180470715
3293,3000,135,3,2,1,2,1,0,1,0,Vila Prudente,rent,22.22222222222222,"(-23.580905, -46.5900066)",Privada,0.1413850406227653
3294,1600,50,2,1,0,1,0,1,1,0,Vila Prudente,rent,32.0,"(-23.601093, -46.5734382)",Privada,0.6555025379265773
3295,1800,53,2,1,0,2,1,0,0,0,Vila Prudente,rent,33.9622641509434,"(-23.5832424, -46.5833262)",Pública,0.5251044449725781
3296,1600,40,2,2,1,1,0,0,1,0,Vila Prudente,rent,40.0,"(-23.5986084, -46.5768974)",Privada,0.21526563307999
3297,1200,60,2,1,0,2,0,0,0,0,Vila Prudente,rent,20.0,"(-23.5780801, -46.5772045)",Privada,0.12221927488413266
3298,750,60,2,1,0,1,0,0,0,0,Vila Prudente,rent,12.5,"(-23.5780801, -46.5772045)",Privada,0.12221927488413266
3299,2000,106,3,1,0,1,1,0,0,0,Vila Prudente,rent,18.867924528301888,"(-23.5765888, -46.586415)",Privada,0.09710276101713235
3300,2470,140,3,2,1,3,0,0,1,0,Vila Prudente,rent,17.642857142857142,"(-23.58761, -46.5710762)",Privada,0.13628455465822603
3301,2000,105,3,1,0,1,0,0,0,0,Vila Prudente,rent,19.047619047619047,"(-23.5765888, -46.586415)",Privada,0.09710276101713235
3302,1400,57,2,1,0,1,0,0,1,0,Vila Prudente,rent,24.56140350877193,"(-23.6038638, -46.5518477)",Pública,0.4858033590314708
3303,4500,100,3,2,1,2,0,0,0,0,Vila Prudente,rent,45.0,"(0.0, 0.0)",Privada,26.75857604338459
3304,1000,70,2,1,0,1,0,0,0,0,Vila Prudente,rent,14.285714285714286,"(-23.5938459, -46.5792483)",Privada,0.15925841257312096
3305,1600,73,2,1,0,1,0,0,0,0,Vila Prudente,rent,21.91780821917808,"(-23.5767746, -46.5798167)",Privada,0.21329003943404337
3306,1600,75,2,1,0,1,0,0,0,0,Vila Prudente,rent,21.333333333333332,"(-23.5767746, -46.5798167)",Privada,0.21329003943404337
3307,1000,45,1,1,0,1,1,0,0,0,Vila Prudente,rent,22.22222222222222,"(-23.5798147, -46.5918896)",Privada,0.33311461324952574
3308,1400,77,3,1,0,2,0,0,0,0,Vila Prudente,rent,18.181818181818183,"(-23.6011861, -46.5690458)",Pública,0.5478762767497547
3309,1500,55,2,2,1,1,0,0,0,0,Vila Prudente,rent,27.272727272727273,"(-23.5825127, -46.5883983)",Pública,0.17542350040856372
3310,1700,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,34.0,"(-23.5876246, -46.5878705)",Pública,0.2636165441399406
3311,1300,45,2,1,0,1,0,0,0,0,Vila Prudente,rent,28.88888888888889,"(-23.5995305, -46.5773854)",Privada,0.310313815996358
3312,2100,71,3,2,1,3,0,0,1,0,Vila Prudente,rent,29.577464788732396,"(-23.5928944, -46.5775385)",Privada,0.27168755665077876
3313,1450,49,2,2,1,1,0,0,0,0,Vila Prudente,rent,29.591836734693878,"(-23.5825127, -46.5883983)",Pública,0.17542350040856372
3314,2500,50,2,1,0,2,0,1,0,0,Vila Prudente,rent,50.0,"(-23.5979709, -46.5744408)",Privada,0.3573715454248338
3315,1350,58,2,1,0,1,1,0,1,0,Vila Prudente,rent,23.275862068965516,"(-23.594242, -46.577458)",Privada,0.2784691994933129
3316,2250,126,3,2,1,1,0,0,0,0,Vila Prudente,rent,17.857142857142858,"(-23.5916894, -46.5809447)",Privada,0.08369033231820422
3317,1000,35,1,1,0,0,0,0,1,0,Vila Prudente,rent,28.571428571428573,"(-23.5992948, -46.5778303)",Privada,0.28794819996356014
3318,5500,156,3,4,3,2,0,0,0,0,Vila Prudente,rent,35.256410256410255,"(-23.5835988, -46.5710733)",Privada,0.28788757305345397
3319,1250,59,2,1,0,1,0,0,1,0,Vila Prudente,rent,21.1864406779661,"(-23.5959983, -46.5794562)",Privada,0.24271330990113776
3320,2300,122,3,2,1,3,1,0,1,0,Vila Prudente,rent,18.852459016393443,"(-23.5795738, -46.5884935)",Privada,0.08810688549186402
3321,1500,50,2,1,0,1,0,0,1,0,Vila Prudente,rent,30.0,"(-23.5759931, -46.5649945)",Privada,0.31136367298071366
3322,2200,92,3,2,1,2,0,0,1,0,Vila Prudente,rent,23.91304347826087,"(-23.5886245, -46.5775892)",Privada,0.08155831443888763
3323,1400,60,3,1,0,1,0,0,0,0,Vila Prudente,rent,23.333333333333332,"(-23.5959983, -46.5794562)",Privada,0.24271330990113776
3324,1800,94,3,2,1,2,0,0,1,0,Vila Prudente,rent,19.148936170212767,"(-23.5893751, -46.5700103)",Privada,0.3275276196124598
3325,1700,60,3,2,1,1,0,0,0,0,Vila Prudente,rent,28.333333333333332,"(-23.5866945, -46.5607523)",Privada,0.43619938150555077
3326,1970,72,3,2,1,1,1,0,1,0,Vila Prudente,rent,27.36111111111111,"(-23.5891776, -46.5806538)",Pública,0.09415057064381645
3327,1100,65,2,1,0,1,0,0,0,0,Vila Prudente,rent,16.923076923076923,"(-23.5873556, -46.5335594)",Privada,0.3594912815992098
3328,1450,50,2,1,0,1,0,1,0,0,Vila Prudente,rent,29.0,"(-23.5928528, -46.5818797)",Pública,0.10137847859393681
3329,1750,56,1,1,0,1,0,0,0,0,Cambuci,rent,31.25,"(-23.5720678, -46.6206459)",Pública,0.2722964624550102
3330,2200,90,3,2,1,1,0,0,0,0,Cambuci,rent,24.444444444444443,"(0.0, 0.0)",Privada,26.75857604338459
3331,4000,160,3,4,3,3,0,0,1,0,Cambuci,rent,25.0,"(-23.5702465, -46.6221851)",Pública,0.14872441405658243
3332,1250,37,1,1,0,1,0,0,0,0,Cambuci,rent,33.78378378378378,"(-23.5630354, -46.616197)",Privada,0.18111657811211251
3333,2500,91,3,1,0,2,0,0,1,0,Cambuci,rent,27.47252747252747,"(-23.571695, -46.6231447)",Pública,0.2665058107792786
3334,940,45,1,1,0,1,0,0,0,0,Cambuci,rent,20.88888888888889,"(-23.5620309, -46.6262823)",Pública,0.31162437524110126
3335,6000,248,3,4,3,4,0,0,1,0,Cambuci,rent,24.193548387096776,"(0.0, 0.0)",Privada,26.75857604338459
3336,2800,65,2,1,0,1,0,0,1,0,Cambuci,rent,43.07692307692308,"(-23.5594319, -46.6154846)",Pública,0.4404070615344904
3337,1450,50,2,2,1,1,0,0,0,0,Cambuci,rent,29.0,"(-23.5641336, -46.6283454)",Privada,0.02864173391700731
3338,2800,65,2,1,0,1,0,0,1,0,Cambuci,rent,43.07692307692308,"(-23.5594319, -46.6154846)",Pública,0.4404070615344904
3339,1300,55,1,1,0,1,0,0,0,0,Cambuci,rent,23.636363636363637,"(-23.5736089, -46.620581)",Pública,0.22177803962770296
3340,2000,60,3,2,0,0,0,0,0,0,Cambuci,rent,33.333333333333336,"(0.0, 0.0)",Privada,26.75857604338459
3341,1700,50,1,1,0,1,0,0,0,0,Cambuci,rent,34.0,"(0.0, 0.0)",Privada,26.75857604338459
3342,1600,72,2,1,0,1,0,0,0,0,Cambuci,rent,22.22222222222222,"(-23.5632767, -46.6280739)",Privada,0.11853806586805567
3343,1200,39,1,1,0,0,0,0,0,0,Cambuci,rent,30.76923076923077,"(-23.5649911, -46.6157968)",Privada,0.2675182486821719
